Epoch,MLP,MSE,LSTM,GA-MLP,DE-MLP,FPA-MLP,PSO-MLP,WOA-MLP,WDO-MLP,MVO-MLP,EO-MLP,NRO-MLP
375,0.005161367,0.005314137,0.005192998,0.005165617,0.005401749,0.005144499,0.005093749,0.005093103,0.005167945,0.005129872,0.005027994,0.005082093
376,0.005158465,0.005185824,0.005207291,0.005165617,0.005401749,0.005144499,0.005093573,0.005093092,0.005167945,0.005129872,0.005027994,0.005082093
377,0.005159877,0.005210899,0.005180219,0.005165617,0.005401749,0.005144499,0.005093335,0.005093087,0.005167945,0.005129872,0.005027994,0.005082093
378,0.005154982,0.005189938,0.005194653,0.005165617,0.005401749,0.005144499,0.005093218,0.005093074,0.005167945,0.005129872,0.005027994,0.005082093
379,0.00516714,0.005198785,0.005209251,0.005165617,0.005401749,0.005144499,0.005093158,0.005093028,0.005167945,0.005129872,0.005027994,0.005082093
380,0.005162957,0.005205854,0.005203429,0.005165617,0.005401749,0.005144499,0.005093057,0.005093028,0.005167945,0.005129872,0.005027994,0.005082093
381,0.005155796,0.005364628,0.005197036,0.005165617,0.005401749,0.005144499,0.005093031,0.005093024,0.005167945,0.005129872,0.005027994,0.005082093
382,0.005169792,0.00532022,0.005188753,0.005165617,0.005401749,0.005144499,0.005092674,0.005093024,0.005167945,0.005129872,0.005027994,0.005082093
383,0.00515786,0.005248714,0.005185562,0.005165617,0.005401749,0.005144499,0.005091759,0.005093024,0.005167945,0.005129872,0.005027994,0.005082093
384,0.005180401,0.005236549,0.005219789,0.005165617,0.005401749,0.005144499,0.00509114,0.005093017,0.005167945,0.005129872,0.005027994,0.005082093
385,0.005161453,0.005175971,0.005182948,0.005165617,0.005401749,0.005144499,0.005090461,0.005093017,0.005167945,0.005129872,0.005027994,0.005082093
386,0.005142789,0.005253925,0.00518378,0.005165617,0.005401749,0.005144499,0.005089135,0.005093017,0.005167945,0.005129872,0.005027994,0.005081887
387,0.005153419,0.005110682,0.005204598,0.005165617,0.005401749,0.005144499,0.005087779,0.005093017,0.005167945,0.005129872,0.005027994,0.005081887
388,0.00517191,0.005380725,0.005186258,0.005165617,0.005401749,0.005144499,0.005084347,0.005093017,0.005167945,0.005129872,0.005027994,0.005081887
389,0.005169031,0.005327423,0.005199057,0.005165617,0.005401749,0.005144499,0.005082205,0.005093015,0.005167945,0.005129872,0.005027994,0.005081887
390,0.005176508,0.005206271,0.005175618,0.005165617,0.005401749,0.005144499,0.005080738,0.005093015,0.005167945,0.005129872,0.005027994,0.005081887
391,0.005198385,0.00521306,0.005193155,0.005165617,0.005401749,0.005144499,0.005079842,0.005093015,0.005167945,0.005129872,0.005027994,0.005081887
392,0.005140363,0.005277813,0.005199631,0.005165617,0.005401749,0.005144499,0.0050792,0.005093015,0.005167945,0.005129872,0.005027994,0.005081887
393,0.005144453,0.005339536,0.005179188,0.005165617,0.005401749,0.005144499,0.0050791,0.005093011,0.005167945,0.005129872,0.005027994,0.005081887
394,0.005152489,0.005233286,0.005205976,0.005165617,0.005401749,0.005144499,0.005078602,0.005093011,0.005167945,0.005129872,0.005027994,0.005081887
395,0.005146377,0.005350171,0.005193951,0.005165617,0.005401749,0.005144499,0.005077844,0.005092974,0.005167945,0.005129872,0.005027994,0.005081887
396,0.005121911,0.005269587,0.00519661,0.005165617,0.005401749,0.005144499,0.00507763,0.005092974,0.005167945,0.005129872,0.005027994,0.005081887
397,0.005162348,0.005136818,0.00521721,0.005165617,0.005401749,0.005144499,0.005077424,0.005092938,0.005167945,0.005129872,0.005027994,0.005081887
398,0.005164294,0.005337737,0.005178878,0.005165617,0.005401749,0.005144499,0.005076927,0.005092925,0.005167945,0.005129872,0.005027994,0.005080665
399,0.005167705,0.005217213,0.005191967,0.005165617,0.005401749,0.005144499,0.005076735,0.005092897,0.005167945,0.005129872,0.005027994,0.005080665
400,0.005134544,0.005321216,0.005173378,0.005165617,0.005401749,0.005144499,0.005076533,0.005092829,0.005167945,0.005129872,0.005027994,0.005080665
401,0.005174861,0.005191409,0.005188928,0.005165617,0.005401749,0.005144499,0.005076225,0.005092829,0.005167945,0.005129872,0.005027994,0.005080665
402,0.00514427,0.005284014,0.005188148,0.005165617,0.005401749,0.005144499,0.005075494,0.005092829,0.005167945,0.005129872,0.005027994,0.005080665
403,0.005144943,0.005235629,0.005184922,0.005165617,0.005401749,0.005144499,0.005075287,0.005092815,0.005167945,0.005129872,0.005027994,0.005080665
404,0.00515851,0.005268672,0.005192387,0.005165617,0.005401749,0.005144499,0.005075287,0.005092815,0.005167945,0.005116222,0.005027994,0.005080665
405,0.005154997,0.005183522,0.005184844,0.005165617,0.005401749,0.005144499,0.005075,0.005092803,0.005167945,0.005116222,0.005027994,0.005080665
406,0.005168578,0.005265992,0.005186306,0.005165617,0.005401749,0.005144499,0.005074869,0.005092798,0.005167945,0.005116222,0.005027994,0.005080665
407,0.005163088,0.005199968,0.005184129,0.005165617,0.005401749,0.005144499,0.005074869,0.005092788,0.005167945,0.005116222,0.005027994,0.005080665
408,0.005132185,0.005144331,0.005189938,0.005165617,0.005401749,0.005144499,0.005074621,0.005092067,0.005167945,0.005116222,0.005027994,0.005080665
409,0.005182134,0.005255241,0.005192064,0.005165617,0.005401749,0.005144499,0.005074544,0.005092067,0.005167945,0.005116222,0.005027994,0.005080665
410,0.005158121,0.005296577,0.005213959,0.005165617,0.005401749,0.005144499,0.00507447,0.005092067,0.005167945,0.005116222,0.005027994,0.005080665
411,0.005151504,0.005200631,0.0051794,0.005165617,0.005401749,0.005144499,0.005073991,0.005092067,0.005167945,0.005116222,0.005027994,0.005080665
412,0.005165121,0.00532234,0.005181962,0.005165617,0.005401749,0.005144499,0.005073811,0.005092067,0.005167945,0.005116222,0.005027994,0.005080665
413,0.005158394,0.005358209,0.005174096,0.005165617,0.005401749,0.005144499,0.005072569,0.005092067,0.005167945,0.005116222,0.005027994,0.005080665
414,0.005160194,0.005421906,0.005188167,0.005165617,0.005401749,0.005144499,0.005072441,0.005091876,0.005167945,0.005116222,0.005027994,0.005080665
415,0.005146078,0.005200593,0.005189526,0.005165617,0.005401749,0.005144499,0.005071813,0.005091876,0.005167945,0.005116222,0.005027994,0.005080665
416,0.005150915,0.005280049,0.005209974,0.005165617,0.005401749,0.005057028,0.005071711,0.00509156,0.005167945,0.005116222,0.005027994,0.005080665
417,0.005141116,0.005244201,0.005176294,0.005165617,0.005401749,0.005057028,0.005071711,0.00509156,0.005167945,0.005116222,0.005027994,0.005077075
418,0.005162978,0.005206589,0.005203052,0.005165617,0.005401749,0.005057028,0.005071711,0.00509156,0.005167945,0.005116222,0.005027994,0.005077075
419,0.005164615,0.005406032,0.005187543,0.005165617,0.005401749,0.005057028,0.005071361,0.00509156,0.005167945,0.005116222,0.005027994,0.005077075
420,0.005160513,0.005156646,0.005188429,0.005165617,0.005401749,0.005057028,0.005071139,0.00509156,0.005167945,0.005116222,0.005027994,0.005077075
421,0.005169467,0.005309554,0.00518251,0.005165617,0.005401749,0.005057028,0.0050711,0.00509156,0.005167945,0.005116222,0.005027994,0.005077075
422,0.005153207,0.005211015,0.005206666,0.005165617,0.005401749,0.005057028,0.0050711,0.005091557,0.005167945,0.005116222,0.005027994,0.005077075
423,0.005153854,0.005197128,0.005181483,0.005165617,0.005401749,0.005057028,0.0050711,0.005091557,0.005167945,0.005116222,0.005027994,0.005077075
424,0.005136901,0.005242936,0.005191035,0.005165617,0.005401749,0.005057028,0.0050711,0.005091557,0.005167945,0.005116222,0.005027994,0.005077075
425,0.005147647,0.005315705,0.005174108,0.005165617,0.005401749,0.005057028,0.0050711,0.005091557,0.005167945,0.005116222,0.005027994,0.005077075
426,0.00514731,0.005294941,0.005201276,0.005165617,0.005401749,0.005057028,0.005071092,0.005091557,0.005167945,0.005116222,0.005027994,0.005077075
427,0.005158653,0.005256221,0.005160768,0.005165617,0.005401749,0.005057028,0.005071092,0.005091554,0.005167945,0.005116222,0.005027994,0.005077075
428,0.005127539,0.005093785,0.005190823,0.005165617,0.005401749,0.005057028,0.005071092,0.005091554,0.005167945,0.005116222,0.005027994,0.005077075
429,0.0051505,0.005196932,0.005196555,0.005165617,0.005401749,0.005057028,0.005071092,0.005091532,0.005167945,0.005116222,0.005027994,0.005077075
430,0.00513796,0.005275454,0.005200332,0.005165617,0.005401749,0.005057028,0.005071089,0.005091433,0.005167945,0.005116222,0.005027994,0.005077075
431,0.005186966,0.005213541,0.005164695,0.005165617,0.005401749,0.005057028,0.005071089,0.005091379,0.005167945,0.005116222,0.005027994,0.005077075
432,0.005144406,0.005383243,0.005187541,0.005165617,0.005401749,0.005057028,0.005071008,0.005091372,0.005167945,0.005116222,0.005027994,0.005077075
433,0.00515979,0.005164659,0.005200055,0.005164307,0.005401749,0.005057028,0.00507099,0.00509136,0.005167945,0.005116222,0.005027994,0.005077075
434,0.005143488,0.005284252,0.005188899,0.005164307,0.005401749,0.005057028,0.00507099,0.00509136,0.005167945,0.005116222,0.005027994,0.005077075
435,0.005164277,0.005245017,0.005196618,0.005164307,0.005401749,0.005057028,0.00507099,0.00509136,0.005167945,0.005116222,0.005027994,0.005077075
436,0.005137349,0.005270082,0.005188437,0.005164307,0.005401749,0.005057028,0.005070935,0.00509136,0.005167945,0.005116222,0.005027994,0.005077075
437,0.005143331,0.00519222,0.005187269,0.005164307,0.005401749,0.005057028,0.005070935,0.00509136,0.005167945,0.005116222,0.005027544,0.005077075
438,0.005150489,0.005287035,0.005177912,0.005164307,0.005401749,0.005057028,0.005070846,0.00509136,0.005167945,0.005116222,0.005027485,0.005077075
439,0.005132168,0.005380756,0.005182547,0.005164307,0.005401749,0.005057028,0.005070789,0.00509136,0.005167945,0.005116222,0.005021029,0.005077075
440,0.005152277,0.005149838,0.005186015,0.005164307,0.005401749,0.005057028,0.005070728,0.005091357,0.005167945,0.005116222,0.005021029,0.005077075
441,0.005164276,0.005201521,0.005180789,0.005164307,0.005401749,0.005057028,0.005070728,0.005091357,0.005167945,0.005116222,0.005021029,0.005077075
442,0.005117109,0.005213917,0.005177744,0.005164307,0.005401749,0.005057028,0.005070645,0.005091357,0.005167945,0.005116222,0.005021029,0.005074877
443,0.005134181,0.005234757,0.005164679,0.005164307,0.005401749,0.005057028,0.005070645,0.005091357,0.005167945,0.005116222,0.005021029,0.005074877
444,0.00515281,0.005315284,0.005178275,0.005164307,0.005401749,0.005057028,0.005070524,0.005091357,0.005167945,0.005116222,0.005021029,0.005074877
445,0.005140407,0.005222484,0.005188033,0.005164307,0.005401749,0.005057028,0.005070468,0.005091357,0.005167945,0.005115998,0.005021029,0.005074877
446,0.005164902,0.005268746,0.005170844,0.005164307,0.005401749,0.005057028,0.005070439,0.005091357,0.005167945,0.005115998,0.005021029,0.005074877
447,0.005128182,0.005235323,0.005181142,0.005164307,0.005401749,0.005057028,0.005070439,0.005091354,0.005167945,0.005115998,0.005021029,0.005074877
448,0.005151792,0.005339715,0.005174028,0.005164307,0.005401749,0.005057028,0.005070405,0.005091354,0.005167945,0.005115998,0.005021029,0.005074877
449,0.005137019,0.005178875,0.005166746,0.005164307,0.005401749,0.005057028,0.005069749,0.005091354,0.005167945,0.005115998,0.005021029,0.005074877
450,0.005128212,0.005145889,0.005198452,0.005164307,0.005401749,0.005057028,0.005069562,0.005091302,0.005167945,0.005115998,0.005021029,0.005074877
451,0.005142655,0.005250164,0.005177159,0.005164307,0.005401749,0.005057028,0.005069106,0.005091302,0.005167945,0.005115998,0.005021029,0.005074877
452,0.00515262,0.00527393,0.005184116,0.005164307,0.005401749,0.005057028,0.005068733,0.005091302,0.005167945,0.005115998,0.005021029,0.005074877
453,0.005135339,0.005184356,0.005197176,0.005164307,0.005401749,0.005057028,0.005067942,0.005091251,0.005167945,0.005115998,0.005021029,0.005074877
454,0.005138098,0.005203366,0.005180067,0.005164307,0.005401749,0.005057028,0.005067446,0.005091251,0.005167945,0.005115998,0.005021029,0.005074877
455,0.005153241,0.005239877,0.005181418,0.005164307,0.005401749,0.005057028,0.005067249,0.005091251,0.005167945,0.005115998,0.005021029,0.005074877
456,0.005152527,0.00519837,0.005176975,0.005164307,0.005401749,0.005057028,0.005067115,0.005091251,0.005167945,0.005115998,0.005021029,0.005074877
457,0.005168494,0.005291349,0.005186086,0.005164307,0.005401749,0.005057028,0.005067114,0.005091251,0.005167945,0.005115998,0.005021029,0.005074877
458,0.005147421,0.005229704,0.005182422,0.005164307,0.005401749,0.005057028,0.005066918,0.005091245,0.005167945,0.005115998,0.005021029,0.005074877
459,0.005116434,0.005227685,0.005200536,0.005164307,0.005401749,0.005057028,0.005066594,0.005091245,0.005167945,0.005115998,0.005021029,0.005074877
460,0.00515201,0.005128423,0.005162722,0.005164307,0.005401749,0.005057028,0.005066594,0.005091245,0.005167945,0.005115998,0.005021029,0.005074877
461,0.005156368,0.005329081,0.005190269,0.005164307,0.005401749,0.005057028,0.00506649,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
462,0.005139271,0.005242519,0.005185453,0.005164307,0.005401749,0.005057028,0.005066399,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
463,0.005137817,0.005129884,0.005206605,0.005164307,0.005401749,0.005057028,0.005066316,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
464,0.005152886,0.0051675,0.005180307,0.005164307,0.005401749,0.005057028,0.005066288,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
465,0.005127588,0.005264934,0.005180388,0.005164307,0.005401749,0.005057028,0.005066164,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
466,0.005149236,0.00522441,0.005173114,0.005164307,0.005401749,0.005057028,0.005065937,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
467,0.005127093,0.005239905,0.00519747,0.005164307,0.005401749,0.005057028,0.005065832,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
468,0.005158126,0.00527102,0.005157328,0.005164307,0.005401749,0.005057028,0.005065605,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
469,0.005134951,0.005265066,0.005174061,0.005164307,0.005401749,0.005057028,0.005065383,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
470,0.005150485,0.005261739,0.005194509,0.005164307,0.005401749,0.005057028,0.005065165,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
471,0.005143365,0.005212538,0.005159075,0.005164307,0.005401749,0.005057028,0.005064907,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
472,0.005127583,0.005249191,0.005200124,0.005164307,0.005401749,0.005057028,0.005064878,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
473,0.005118205,0.005316297,0.005183262,0.005164307,0.005401749,0.005057028,0.005064693,0.005091244,0.005167945,0.005115998,0.005021029,0.005074877
474,0.005150883,0.005311965,0.005167923,0.005164307,0.005401749,0.005057028,0.005063984,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
475,0.005132987,0.005275548,0.005194512,0.005164307,0.005401749,0.005057028,0.005063309,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
476,0.005133308,0.005218519,0.005159271,0.005164307,0.005401749,0.005057028,0.005062325,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
477,0.005132875,0.005213583,0.00517353,0.005164307,0.005401749,0.005057028,0.005060448,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
478,0.005147535,0.005192429,0.005164184,0.005164307,0.005401749,0.005057028,0.005057955,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
479,0.005139879,0.005247063,0.005183757,0.005164307,0.005401749,0.005057028,0.005057671,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
480,0.005168137,0.005293392,0.005183684,0.005164307,0.005401749,0.005057028,0.005057671,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
481,0.005146251,0.005268375,0.005187353,0.005164307,0.005401749,0.005057028,0.005057611,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
482,0.00515258,0.005196497,0.005192986,0.005164307,0.005401749,0.005057028,0.005057611,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
483,0.005132038,0.005221221,0.005170199,0.005164307,0.005401749,0.005057028,0.005057611,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
484,0.005141748,0.005252276,0.005166543,0.005164307,0.005401749,0.005057028,0.00505754,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
485,0.005124683,0.005277317,0.005179531,0.005164307,0.005401749,0.005057028,0.005057374,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
486,0.00512945,0.00526582,0.005189528,0.005164307,0.005401749,0.005057028,0.005057374,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
487,0.005120645,0.005208924,0.005191358,0.005164307,0.005401749,0.005057028,0.005057374,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
488,0.005130087,0.005113618,0.005169145,0.005164307,0.005401749,0.005057028,0.005057374,0.005091244,0.005167945,0.005115998,0.005021029,0.005073302
489,0.005133168,0.005331872,0.005190133,0.005164307,0.005401749,0.005057028,0.005057369,0.005091244,0.005167945,0.005109349,0.005021029,0.005073302
490,0.005129928,0.00515462,0.005163195,0.005164307,0.005401749,0.005057028,0.005057369,0.005091244,0.005167945,0.005109349,0.005021029,0.005073302
491,0.005130675,0.005205969,0.005184222,0.005164307,0.005401749,0.005057028,0.005057253,0.005091244,0.005167945,0.005109349,0.005021029,0.005073302
492,0.005138523,0.005191169,0.005164595,0.005164307,0.005401749,0.005057028,0.005057253,0.005091244,0.005167945,0.005109349,0.005021029,0.005073302
493,0.005165007,0.005243809,0.005171975,0.005164307,0.005401749,0.005057028,0.005057253,0.005090582,0.005167945,0.005109349,0.005021029,0.005073302
494,0.00514904,0.00521044,0.005164305,0.005164307,0.005401749,0.005057028,0.005057212,0.005090582,0.005167945,0.005109349,0.005021029,0.005073302
495,0.005147048,0.00529292,0.005183932,0.005164307,0.005401749,0.005057028,0.005057212,0.005090141,0.005167945,0.005109349,0.005021029,0.005073302
496,0.005139705,0.005148588,0.005168975,0.005164307,0.005401749,0.005057028,0.005057125,0.005090141,0.005167945,0.005109349,0.005021029,0.005073302
497,0.005129489,0.005215593,0.005178682,0.005164307,0.005401749,0.005057028,0.005057125,0.005089987,0.005167945,0.005109349,0.005021029,0.005073302
498,0.005122677,0.005183787,0.005173123,0.005164307,0.005401749,0.005057028,0.005057067,0.005089987,0.005167945,0.005109349,0.005021029,0.005073302
499,0.005154844,0.005203467,0.005177332,0.005164307,0.005401749,0.005057028,0.005057067,0.005089987,0.005167945,0.005109349,0.005021029,0.005073302
500,0.00513446,0.005290928,0.00517573,0.005164307,0.005401749,0.005057028,0.005057067,0.005089986,0.005167945,0.005109349,0.005021029,0.005073302
501,0.005137558,0.005201556,0.00518156,0.005164307,0.005401749,0.005057028,0.005057061,0.005089948,0.005167945,0.005109349,0.005021029,0.005073302
502,0.005136254,0.005285299,0.005166299,0.005164307,0.005401749,0.005057028,0.005057061,0.005089948,0.005167945,0.005109349,0.005021029,0.005073302
503,0.005126112,0.005217462,0.00518601,0.005164307,0.005401749,0.005057028,0.005057061,0.005089948,0.005167945,0.005109349,0.005021029,0.005073302
504,0.005126914,0.005157091,0.005173482,0.005164307,0.005401749,0.005057028,0.005057056,0.005089948,0.005167945,0.005109349,0.005021029,0.005073302
505,0.005143446,0.005258437,0.005194274,0.005164307,0.005401749,0.005057028,0.005057047,0.005089948,0.005167945,0.005109349,0.005021029,0.005073302
506,0.005164461,0.00516038,0.005195576,0.005164307,0.005401749,0.005057028,0.005057045,0.005089948,0.005167945,0.005109349,0.005021029,0.00507189
507,0.005128016,0.005167393,0.005171121,0.005164307,0.005401749,0.005057028,0.005057027,0.005089948,0.005167945,0.005109349,0.005021029,0.00507189
508,0.005139238,0.005223931,0.005176501,0.005164307,0.005401749,0.005057028,0.005056967,0.005089945,0.005167945,0.005109349,0.005021029,0.00507189
509,0.005121198,0.005368843,0.005178187,0.005164307,0.005401749,0.005057028,0.005056956,0.005089945,0.005167945,0.005109349,0.005021029,0.00507189
510,0.005133643,0.005250379,0.005190666,0.005164307,0.005401749,0.005057028,0.005056911,0.005089928,0.005167945,0.005109349,0.005021029,0.00507189
511,0.005128972,0.005332205,0.005179513,0.005164307,0.005401749,0.005057028,0.005056875,0.005089928,0.005167945,0.005109349,0.005021029,0.00507189
512,0.005152627,0.005235727,0.005180858,0.005164307,0.005401749,0.005057028,0.005056835,0.005089928,0.005167945,0.005109349,0.005021029,0.00507189
513,0.005149076,0.005232288,0.005182048,0.005164307,0.005401749,0.005057028,0.005056721,0.005089928,0.005167945,0.005109349,0.005021029,0.00507189
514,0.005149884,0.005249193,0.005184774,0.005164307,0.005401749,0.005057028,0.005056588,0.005089928,0.005167945,0.005109349,0.005021029,0.00507189
515,0.005137834,0.005230828,0.005171541,0.005164307,0.005401749,0.005057028,0.005056406,0.005089915,0.005167945,0.005109349,0.005021029,0.00507189
516,0.005122005,0.005298089,0.005171973,0.005164307,0.005401749,0.005057028,0.005056058,0.005089872,0.005167945,0.005109349,0.005021029,0.00507189
517,0.005136704,0.005126476,0.005183938,0.005164307,0.005401749,0.005057028,0.005055661,0.005089872,0.005167945,0.005109349,0.005021029,0.00507189
518,0.005136167,0.005174294,0.005166118,0.005164307,0.005401749,0.005057028,0.005055485,0.005089872,0.005167945,0.005109349,0.005021029,0.00507189
519,0.005151459,0.005287059,0.005170413,0.005164307,0.005401749,0.005057028,0.005055448,0.005089871,0.005167945,0.005109349,0.005021029,0.005064
520,0.005131831,0.005242981,0.005179763,0.005164307,0.005401749,0.005057028,0.005055334,0.005089871,0.005167945,0.005109349,0.005021029,0.005064
521,0.005140485,0.005258934,0.005179347,0.005164307,0.005401749,0.005057028,0.005055188,0.005089871,0.005167945,0.005109349,0.005021029,0.005059886
522,0.005125006,0.00522845,0.005183667,0.005164307,0.005401749,0.005057028,0.005055133,0.005089556,0.005167945,0.005109349,0.005021029,0.005059122
523,0.0051253,0.005210037,0.005175302,0.005164307,0.005401749,0.005057028,0.005054328,0.005089377,0.005167945,0.005109349,0.005021029,0.005059122
524,0.005139898,0.005157128,0.005181492,0.005164307,0.005401749,0.005057028,0.005053765,0.005089138,0.005167945,0.005109349,0.005021029,0.005059122
525,0.005136026,0.005172219,0.005182777,0.005164307,0.005401749,0.005057028,0.005053267,0.005089125,0.005167945,0.005109349,0.005021029,0.005059122
526,0.005141585,0.005305895,0.005201368,0.005164307,0.005401749,0.005057028,0.005053022,0.005089125,0.005167945,0.005109349,0.005021029,0.005051476
527,0.005107507,0.005184181,0.005172319,0.005164307,0.005401749,0.005057028,0.005052766,0.005089125,0.005167945,0.005109349,0.005021029,0.005051476
528,0.005148506,0.005238906,0.005173904,0.005164307,0.005401749,0.005057028,0.005052516,0.005089123,0.005167945,0.005109349,0.005021029,0.005051476
529,0.005105124,0.005216785,0.005172688,0.005164307,0.005401749,0.005057028,0.005052353,0.005089118,0.005167945,0.005109349,0.005021029,0.005051476
530,0.005138787,0.005257416,0.005156723,0.005164307,0.005401749,0.005057028,0.005052303,0.005089118,0.005167945,0.005109349,0.005021029,0.005051476
531,0.005123705,0.005115648,0.005174983,0.005164307,0.005401749,0.005057028,0.005051311,0.005089118,0.005167945,0.005109349,0.005021029,0.005051476
532,0.005150719,0.005294935,0.005171607,0.005164307,0.005401749,0.005057028,0.005051033,0.005089118,0.005167945,0.005109349,0.005021029,0.005044306
533,0.005141904,0.005173906,0.00517342,0.005164307,0.005401749,0.005057028,0.005050836,0.005089118,0.005167945,0.005109349,0.005021029,0.005044306
534,0.005136547,0.005162733,0.005177552,0.005164307,0.005401749,0.005057028,0.005050836,0.005089118,0.005167945,0.005109349,0.005021029,0.005044306
535,0.005148277,0.005252526,0.005172885,0.005164307,0.005401749,0.005057028,0.005050753,0.005089118,0.005167945,0.005109349,0.005021029,0.005044306
536,0.005131169,0.005155569,0.005170621,0.005164307,0.005401749,0.005057028,0.005049995,0.005089118,0.005167945,0.005109349,0.005021029,0.005044306
537,0.005137757,0.005250937,0.005172622,0.005164307,0.005401749,0.005057028,0.005049431,0.005089118,0.005167945,0.005109349,0.005021029,0.005044306
538,0.005115315,0.005200971,0.005186632,0.005164307,0.005401749,0.005057028,0.005048988,0.005089118,0.005167945,0.005109349,0.005020863,0.005044306
539,0.005145935,0.005303338,0.005168571,0.005164307,0.005401749,0.005057028,0.005048554,0.005089117,0.005167945,0.005109349,0.005020863,0.005044306
540,0.005104089,0.005297826,0.005182032,0.005164307,0.005401749,0.005057028,0.005047827,0.005089117,0.005167945,0.005109349,0.005020863,0.005044306
541,0.005136038,0.005182761,0.005157405,0.005164307,0.005401749,0.005057028,0.00504773,0.005089117,0.005167945,0.005109349,0.005020863,0.005044306
542,0.005117776,0.005254682,0.005177279,0.005164307,0.005396776,0.005057028,0.00504762,0.005089117,0.005167945,0.005109349,0.005020848,0.005044306
543,0.005114447,0.005231815,0.005172942,0.005164307,0.005396776,0.005057028,0.005047409,0.005089117,0.005167945,0.005109349,0.005020839,0.005044306
544,0.005122702,0.005237503,0.005164432,0.005164307,0.005396776,0.005057028,0.00504733,0.005089117,0.005167945,0.005109349,0.005020832,0.005044306
545,0.005125049,0.005301963,0.005182309,0.005164307,0.005396776,0.005057028,0.005047301,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
546,0.005148533,0.005269987,0.00517299,0.005164307,0.005396776,0.005057028,0.005047293,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
547,0.005133632,0.005214432,0.005173546,0.005164307,0.005396776,0.005057028,0.005047286,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
548,0.005119032,0.005321952,0.005173873,0.005164307,0.005396776,0.005057028,0.005047286,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
549,0.005141468,0.005232904,0.005166055,0.005164307,0.005396776,0.005057028,0.005047262,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
550,0.005142105,0.005224817,0.005170614,0.005164307,0.005396776,0.005057028,0.005047262,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
551,0.005172269,0.005180844,0.005175458,0.005164307,0.005396776,0.005057028,0.005047214,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
552,0.005133316,0.005208693,0.005150498,0.005164307,0.005396776,0.005057028,0.005047022,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
553,0.005137361,0.005197616,0.005171197,0.005164307,0.005396776,0.005057028,0.005046623,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
554,0.005127782,0.005193478,0.005163722,0.005164307,0.005396776,0.005057028,0.005044918,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
555,0.005131853,0.00525053,0.005175872,0.005164307,0.005396776,0.005057028,0.005044453,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
556,0.005125308,0.005180233,0.005170923,0.005164307,0.005396776,0.005057028,0.005042759,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
557,0.005124166,0.005290975,0.005157402,0.005164307,0.005396776,0.005057028,0.005039519,0.005089117,0.005167945,0.005109349,0.005020829,0.005044306
558,0.005144187,0.005310365,0.005156945,0.005164307,0.005396776,0.005057028,0.005038158,0.005089116,0.005167945,0.005109349,0.005020829,0.005044306
559,0.005148081,0.005202267,0.005175558,0.005164307,0.005396776,0.005057028,0.005037992,0.005089116,0.005167945,0.005109349,0.005020829,0.005039742
560,0.005113236,0.005222675,0.00516219,0.005164307,0.005396776,0.005057028,0.005036059,0.005089116,0.005167945,0.005109349,0.005020829,0.005039742
561,0.005121751,0.005287645,0.005161526,0.005164307,0.005396776,0.005057028,0.005034841,0.005089116,0.005167945,0.005109349,0.005020829,0.005039742
562,0.005114326,0.005168038,0.005170832,0.005164307,0.005396776,0.005057028,0.005034467,0.005089116,0.005167945,0.005109349,0.005020829,0.005039742
