y_true,y_pred,y_true_scaled,y_pred_scaled,,,,,
-0.105694448,-0.07169082,-0.364537872,-0.24350768,,0.899699511,0.930818642,,-0.03458836
0.067951083,-0.072418004,0.500270352,-0.24752879,,1.070312951,0.930142011,,0.130962574
0.006589251,-0.059691999,0.399668561,-0.13463014,,1.006611008,0.942054643,,0.064132385
-0.033415739,-0.059330109,0.287791593,-0.12761569,,0.9671364,0.942395624,,0.025581475
0.120325137,-0.059446751,0.562076609,-0.12995976,,1.127863502,0.942285708,,0.164539232
-0.012447226,-0.054872492,0.355173662,0.13350052,,0.98762992,0.94660584,,0.041537908
0.070517983,-0.057247911,0.503666085,0.015712678,,1.073063866,0.944359923,,0.119940618
0.234165106,-0.056578848,0.662986842,0.087631315,,1.263853145,0.944991971,,0.252292899
0.116387568,-0.024144662,0.557891045,0.32110015,,1.123431194,0.976144488,,0.13110434
-0.208527605,-0.049870264,-0.532831429,0.19470721,,0.811778625,0.951352841,,-0.171936303
0.361432401,-0.05804128,0.748104363,-0.09242344,,1.435383988,0.943610995,,0.342607273
0.257256315,-0.009324079,0.680054858,0.36324158,,1.293376596,0.990719255,,0.23400558
-0.055806143,-0.024594838,0.113071751,0.3196381,,0.945722453,0.975705151,,-0.031703485
0.196160987,-0.057816266,0.632814132,-0.0826447,,1.216722766,0.943823344,,0.224290553
0.19824899,-0.041682486,0.634547412,0.2497026,,1.219265941,0.959174283,,0.213318234
-0.207586597,-0.028558647,-0.531724308,0.3061442,,0.812542875,0.971845297,,-0.196054173
-0.0031028,-0.058134967,0.378323618,-0.09594357,,0.996902009,0.943522594,,0.053545297
-0.341810157,-0.05778669,-0.65774434,-0.08117533,,0.710483072,0.943851259,,-0.328464106
0.007491287,-0.061611858,0.401542125,-0.16336703,,1.007519417,0.940247765,,0.066769583
-0.076835284,-0.061067439,-0.269544241,-0.156263,,0.926042375,0.940759793,,-0.015892813
-0.311155888,-0.062649784,-0.633222838,-0.17541933,,0.732599663,0.939272364,,-0.282108648
0.095636878,-0.078824877,0.534718364,-0.27837962,,1.100359427,0.924201759,,0.160091024
0.082652896,-0.057463543,0.519131546,-0.05960411,,1.086164731,0.944156311,,0.130742986
0.097760765,-0.057251788,0.537183039,0.001227289,,1.102698949,0.944356261,,0.143595573
0.181765577,-0.057222169,0.620597211,0.03094092,,1.19933301,0.944384233,,0.212575469
0.026859149,-0.043161294,0.438144631,0.24153242,,1.027223107,0.957756897,,0.067625241
0.196313019,-0.056563384,0.632940657,0.08829749,,1.216907761,0.945006585,,0.223436143
0.106566541,-0.030646587,0.547168179,0.2985306,,1.112451948,0.969818259,,0.128215595
0.076304671,-0.0496863,0.511157771,0.19631147,,1.079291353,0.951527872,,0.118377193
-0.080689691,-0.054268994,-0.286180192,0.14394873,,0.922479901,0.947177287,,-0.026772817
0.146752873,-0.057458143,0.588681017,-0.059093118,,1.158067738,0.944161409,,0.184709686
0.063147152,-0.053128399,0.493788408,0.16035587,,1.065183572,0.948258249,,0.109770114
0.065413456,-0.05669955,0.49686741,0.08204323,,1.067600339,0.944877916,,0.114951653
-0.221304778,-0.057127278,-0.547429312,0.049934864,,0.801472372,0.944473851,,-0.178423466
0.098240665,-0.059756597,0.537736819,-0.13580781,,1.103228262,0.94199379,,0.14614788
0.253300199,-0.057078936,0.677191407,0.05570495,,1.288269956,0.94451951,,0.266831066
0.23906476,-0.035048585,0.666681857,0.281064,,1.270060783,0.965558503,,0.2397541
0.693724397,-0.03939218,0.908954314,0.261391,,2.001154766,0.961373603,,0.519590579
0.379187817,0.237880429,0.758533418,0.66579247,,1.461097429,1.268557502,,0.13177761
0.34489818,0.097344732,0.738124035,0.53670204,,1.411846158,1.102240286,,0.219291507
0.275663039,0.079349702,0.693070978,0.51501334,,1.317403876,1.082582838,,0.178245291
-0.029475083,0.041745736,0.302849542,0.46260265,,0.970955071,1.042629341,,-0.073818319
-0.040966731,-0.056603755,0.253471877,0.08653656,,0.959861063,0.944968434,,0.0155154
-0.090818535,-0.057248329,-0.322579236,0.015127361,,0.913183407,0.944359529,,-0.034140044
0.021068905,-0.057714224,0.427850632,-0.07733035,,1.021292421,0.943919658,,0.075759657
0.130908601,-0.057367583,0.573028298,-0.048740864,,1.139863594,0.944246917,,0.171614111
0.106294939,-0.055810389,0.54686562,0.112960935,,1.112149845,0.945718437,,0.149648366
-0.104884234,-0.056514855,-0.36249411,0.090325385,,0.900428756,0.945052446,,-0.049558269
-0.314595992,-0.058974379,-0.636069829,-0.1198746,,0.730083774,0.942730923,,-0.291264039
-0.175460268,-0.071102464,-0.490775501,-0.24015427,,0.839070734,0.931366455,,-0.109997545
-0.079745668,-0.071140358,-0.282285201,-0.24037308,,0.923351154,0.931331163,,-0.008642442
-0.22479964,-0.071452926,-0.551289371,-0.24216294,,0.798676225,0.931040105,,-0.165729084
-0.467132273,-0.079738477,-0.742823691,-0.2822551,,0.626797177,0.923357794,,-0.473136492
-0.16366891,-0.126729445,-0.473882314,-0.41110086,,0.849023078,0.880971991,,-0.037630206
-0.088655387,-0.08165814,-0.315495472,-0.29006875,,0.915160896,0.921586959,,-0.007021785
-0.399524814,-0.075690282,-0.699505109,-0.2641852,,0.670638648,0.927103302,,-0.382418542
-0.15501614,-0.097404485,-0.460673792,-0.34242982,,0.856401355,0.907188987,,-0.05930354
-0.370214367,-0.081132229,-0.678939073,-0.28797013,,0.690586276,0.922071759,,-0.335201395
-0.16328736,-0.100886339,-0.47331528,-0.35205472,,0.849347085,0.904035781,,-0.064389101
-0.738316127,-0.080927782,-0.87982449,-0.28714597,,0.477917992,0.922260293,,-0.929745918
-0.153735597,-0.240728656,-0.458653604,-0.56823385,,0.857498716,0.786054889,,0.083316541
0.254471217,-0.082729773,0.678041515,-0.29425353,,1.289779427,0.920599884,,0.286234634
-0.142410033,-0.057055638,-0.439955648,0.058102906,,0.867265576,0.944541516,,-0.089102971
-0.329694751,-0.068892436,-0.64827389,-0.22663432,,0.719143218,0.933427078,,-0.297971051
-0.193218523,-0.088205049,-0.514214384,-0.3139801,,0.824301826,0.915573121,,-0.110725577
-0.123752124,-0.078671856,-0.405142629,-0.27771986,,0.883598837,0.924343193,,-0.046111826
0.00078865,-0.073450753,0.387177608,-0.2530244,,1.000788961,0.929181904,,0.071550607
0.220318391,-0.065144412,0.652315357,-0.19910115,,1.246473533,0.936932149,,0.2483337
0.161546183,-0.056065183,0.602579609,0.105869055,,1.175326737,0.945477505,,0.195561987
0.035433762,-0.05472975,0.452554284,0.13611856,,1.036069019,0.94674097,,0.086218241
0.041216964,-0.05716047,0.461777549,0.045032114,,1.042078174,0.944442502,,0.093693232
-0.113837657,-0.056395737,-0.383915804,0.09495115,,0.892402819,0.945165025,,-0.059123755
0.098446575,-0.057555063,0.537974079,-0.06718588,,1.103455451,0.944069905,,0.144442211
0.17502476,-0.05694993,0.614707421,0.06708139,,1.191275712,0.944641367,,0.207033807
-0.143490433,-0.04899701,-0.441808402,0.20210102,,0.866329088,0.952183977,,-0.099101934
-0.050511441,-0.059982409,0.188898047,-0.13977206,,0.950743051,0.9417811,,0.00942626
-0.00472644,-0.061374478,0.374503878,-0.16034675,,0.995284712,0.940470988,,0.055073411
0.454694663,-0.057276439,0.79997211,-0.029102504,,1.575692192,0.944332983,,0.400686893
0.631552836,0.007981716,0.883145008,0.40255347,,1.880528465,1.008013655,,0.4639732
0.096471677,0.152189216,0.535689817,0.5938643,,1.101278389,1.164380535,,-0.057298996
-0.148950297,-0.049695624,-0.45094207,0.1962308,,0.861611939,0.951519,,-0.104347511
-0.125087002,-0.057394395,-0.407835533,-0.05224502,,0.882420127,0.944221599,,-0.070036336
-0.050246615,-0.060120813,0.191340249,-0.14209473,,0.950994866,0.941650763,,0.009825608
0.167177854,-0.059206975,0.607705836,-0.12504393,,1.181964464,0.942511672,,0.202588824
0.206525821,-0.056858489,0.641326684,0.07326698,,1.229399478,0.944727749,,0.231553481
0.018476207,-0.05208572,0.423076423,0.17287019,,1.018647948,0.949247494,,0.06812997
0.073627096,-0.057251373,0.507718744,0.007474572,,1.076405335,0.944356654,,0.12267561
-0.295529878,-0.055306659,-0.619956715,0.12482923,,0.744137181,0.946194944,,-0.271532949
-0.158255466,-0.058253883,-0.4657066,-0.1000697,,0.85363168,0.943410401,,-0.105172668
-0.031558607,-0.066857062,0.295079681,-0.21257061,,0.968934168,0.935328886,,0.034682731
-0.110438927,-0.060175153,-0.376070156,-0.14298624,,0.895441016,0.941599595,,-0.051548431
-0.067288032,-0.065899749,-0.215703423,-0.2052601,,0.934925874,0.936224717,,-0.001389247
-0.032966657,-0.073089869,0.289587735,-0.2511313,,0.967570821,0.929517291,,0.039328935
-0.124553241,-0.062111823,-0.406763031,-0.16938686,,0.882891254,0.939777792,,-0.064432101
-0.033912276,-0.064990045,0.285779192,-0.19779456,,0.9666563,0.937076792,,0.030599819
0.029449791,-0.064476589,0.442597551,-0.19331932,,1.029887725,0.937558063,,0.089650221
-0.057849021,-0.057377407,-0.084213304,-0.050082028,,0.94379243,0.944237641,,-0.000471726
-0.124299927,-0.060349041,-0.406252055,-0.14576685,,0.883114931,0.941435877,,-0.06604004
-0.064111015,-0.066147428,-0.190002075,-0.20720124,,0.937900873,0.935992863,,0.002034341
-0.292721985,-0.064011623,-0.617511876,-0.18907988,,0.746229575,0.937994097,,-0.256977917
-0.070823849,-0.075838668,-0.238533058,-0.26489198,,0.931625985,0.926965744,,0.005002266
-0.173188834,-0.07394929,-0.487611651,-0.2555939,,0.840978794,0.928718788,,-0.104330803
-0.212385099,-0.07564412,-0.53732249,-0.26396453,,0.808653226,0.9271461,,-0.146531134
-0.419012338,-0.080602431,-0.71253642,-0.2858246,,0.657696081,0.9225604,,-0.402715368
-0.059960897,-0.11576196,-0.139404043,-0.3882193,,0.94180136,0.890687218,,0.054272742
-0.184401008,-0.075080232,-0.502849355,-0.26123887,,0.831602258,0.927669054,,-0.115520125
-0.041451704,-0.076822724,0.250930327,-0.2694866,,0.959395669,0.926054006,,0.034752776
-0.012824166,-0.069755181,0.354174832,-0.23210043,,0.987257713,0.932622115,,0.055340766
-0.006258758,-0.06084136,0.370826088,-0.15311372,,0.993760787,0.940972504,,0.053119708
0.132341751,-0.058611567,0.57447947,-0.11078709,,1.141498361,0.943073019,,0.173828845
0.117229185,-0.055175614,0.558790945,0.12757182,,1.124377091,0.946318947,,0.15836159
-0.197573863,-0.052712874,-0.519647286,0.16557091,,0.820719518,0.948652356,,-0.155878879
-0.226688447,-0.058355623,-0.553353241,-0.10334778,,0.797169104,0.943314423,,-0.183330385
-0.05569601,-0.068958652,0.115873135,-0.22706324,,0.945826614,0.933365272,,0.013175081
0.053783662,-0.061785938,0.480640713,-0.16551292,,1.055256285,0.940084101,,0.109141434
0.265118426,-0.057809568,0.685674982,-0.08231652,,1.303585345,0.943829666,,0.275974013
0.354443817,-0.049335175,0.743918589,0.1993027,,1.425387657,0.951862036,,0.332208308
0.41463513,0.000911722,0.7785371,0.38745108,,1.513818293,1.000912138,,0.338816196
0.380065022,0.078804812,0.759041273,0.51432765,,1.462379673,1.081993109,,0.260114778
0.297168946,0.090120113,0.707684539,0.5282079,,1.346042689,1.094305716,,0.187020051
0.355939361,0.04750803,0.744818298,0.4714094,,1.427520982,1.048654621,,0.265401606
0.304897483,0.084300375,0.712791545,0.5211613,,1.356485933,1.087955639,,0.19796025
0.162044987,0.051110802,0.603037172,0.47675267,,1.175913141,1.0524395,,0.105002348
0.128010684,-0.024523427,0.570071269,0.31987092,,1.136565146,0.975774829,,0.141470392
0.117905711,-0.039155751,0.559512225,0.26253942,,1.125138018,0.961600927,,0.145348472
0.106109951,-0.04426403,0.546659355,0.23505965,,1.111944129,0.956701326,,0.139613852
0.105601123,-0.0489488,0.546091199,0.2024937,,1.111378485,0.952229883,,0.143199283
0.08294542,-0.050135925,0.519493108,0.19234279,,1.086482507,0.951100137,,0.12460612
-0.088656974,-0.053418741,-0.315500786,0.15650016,,0.915159443,0.94798297,,-0.035866457
-0.138398691,-0.057477072,-0.432936278,-0.0608474,,0.870751462,0.944143537,,-0.084285906
-0.218745976,-0.062031931,-0.544568225,-0.16845357,,0.803525807,0.939852876,,-0.169661096
-0.007430638,-0.07024082,0.367963371,-0.23506731,,0.992596901,0.932169308,,0.060878281
0.041995936,-0.062671807,0.462992037,-0.17565757,,1.04289024,0.939251679,,0.099376288
0.07325082,-0.058236272,0.507231714,-0.09948003,,1.076000385,0.943427015,,0.123209408
-0.360872243,-0.057260167,-0.672115134,-0.020309389,,0.697068048,0.944348349,,-0.354743416
-0.485446914,-0.064383707,-0.75372671,-0.1924873,,0.615422095,0.93764515,,-0.523580577
-0.094752054,-0.134222829,-0.33471726,-0.42537874,,0.909598438,0.874395202,,0.038701953
-0.375010824,-0.070146196,-0.682389971,-0.2344951,,0.68728184,0.932257517,,-0.356441366
-0.241499907,-0.092297544,-0.569028937,-0.3272491,,0.785448877,0.911833798,,-0.16090789
-0.402364273,-0.087379968,-0.701434123,-0.31116515,,0.668737098,0.916328854,,-0.370237806
-0.380515343,-0.114765433,-0.686307767,-0.38600266,,0.683509077,0.891575253,,-0.304408798
-0.251504176,-0.111417623,-0.579146968,-0.37836283,,0.77763021,0.89456508,,-0.150373363
-0.110751522,-0.089777352,-0.376805472,-0.31920886,,0.895161149,0.914134693,,-0.021195674
-0.195803297,-0.078381389,-0.517452414,-0.2764588,,0.822173943,0.924611722,,-0.124593805
-0.415752471,-0.080595406,-0.710389709,-0.28579593,,0.659843581,0.922566881,,-0.398159971
-0.24804842,-0.110086685,-0.575692051,-0.37523812,,0.780322159,0.895756483,,-0.147931624
0.023135138,-0.089242922,0.431580498,-0.31745088,,1.023404831,0.914623365,,0.106293681
-0.184574359,-0.063922258,-0.503077774,-0.18824297,,0.831458111,0.938077924,,-0.128232333
-0.226869885,-0.071572709,-0.553550686,-0.2428419,,0.79702448,0.930928589,,-0.168005013
0.009709609,-0.081673443,0.406076796,-0.29012936,,1.0097569,0.921572856,,0.087331955
-0.077800491,-0.061267098,-0.273901739,-0.15894234,,0.925148984,0.940571982,,-0.016670826
-0.195496634,-0.063724107,-0.517070365,-0.18636024,,0.822426112,0.938263824,,-0.140848777
-0.01072887,-0.076476566,0.359657391,-0.2678883,,0.989328479,0.926374622,,0.063632917
-0.309974132,-0.062021765,-0.632238899,-0.16833407,,0.733465929,0.939862431,,-0.281398894
0.040858551,-0.068191754,0.461216599,-0.22199267,,1.041704747,0.934081342,,0.103314692
0.06113794,-0.060166921,0.491026213,-0.14285189,,1.063045541,0.941607347,,0.114236116
-0.093597618,-0.057256172,-0.33124667,-0.016363144,,0.910649117,0.944352122,,-0.037009869
-0.323784841,-0.062016654,-0.643552068,-0.16827393,,0.723405873,0.939867234,,-0.29922533
-0.102591213,-0.080953313,-0.356581381,-0.28724915,,0.902495827,0.922236747,,-0.021873697
-0.322162273,-0.068206416,-0.642243496,-0.2220918,,0.724580601,0.934067647,,-0.289114897
-0.263186944,-0.085048131,-0.590532081,-0.30292088,,0.768598199,0.918468076,,-0.19499119
-0.20671195,-0.088137336,-0.530691112,-0.31375098,,0.813253874,0.915635119,,-0.125890878
-0.11307519,-0.083562594,-0.382183641,-0.2974254,,0.893083507,0.919833509,,-0.029952409
-0.029789386,-0.077359359,0.301702924,-0.27192754,,0.970649944,0.925557186,,0.046456252
-0.090949692,-0.068252477,-0.322998833,-0.22240263,,0.913063644,0.934024624,,-0.022956757
-0.221448676,-0.069658516,-0.547589323,-0.23150074,,0.80135705,0.932712272,,-0.163915975
0.001093495,-0.077932756,0.387854281,-0.27448815,,1.001094093,0.925026627,,0.075984332
-0.049554816,-0.061478458,0.197442214,-0.16168362,,0.951652991,0.940373203,,0.011852837
-0.038064226,-0.059940724,0.267715356,-0.13905716,,0.962651112,0.94182036,,0.021638943
-0.12998139,-0.061669517,-0.417417256,-0.16408402,,0.878111772,0.940193553,,-0.070699179
-0.032299955,-0.063058042,0.292213874,-0.1797347,,0.968216117,0.938888977,,0.03028987
-0.19182888,-0.05969091,-0.512456545,-0.13461012,,0.825448107,0.942055669,,-0.141265769
-0.002172989,-0.062875284,0.380476782,-0.17782879,,0.99782937,0.939060582,,0.058896631
-0.202637861,-0.061524358,-0.52582464,-0.16226679,,0.816573901,0.940330041,,-0.151555346
0.01648554,-0.065399408,0.419336311,-0.20122266,,1.016622176,0.936693266,,0.078622041
-0.161906237,-0.06046611,-0.471251301,-0.14758074,,0.850520948,0.94132567,,-0.106763651
-0.282818122,-0.063950349,-0.608730075,-0.18850684,,0.753656849,0.938051574,,-0.244666687
-0.186400984,-0.080355201,-0.505472151,-0.28481227,,0.829940735,0.922788513,,-0.111872781
0.064346385,-0.079132322,0.495422454,-0.2796958,,1.066461741,0.923917662,,0.133660753
-0.190009561,-0.059446687,-0.510136796,-0.12995851,,0.826951227,0.942285768,,-0.13946958
0.077681302,-0.070123742,0.512908021,-0.2343589,,1.080778162,0.932278451,,0.137400733
0.115511978,-0.057929448,0.556951728,-0.08783549,,1.122447959,0.943716527,,0.159233603
-0.053330158,-0.056750179,0.157696586,0.07945523,,0.948066949,0.944830078,,0.003414179
-0.113638466,-0.058220901,-0.383464794,-0.098959565,,0.892580596,0.943441517,,-0.056981881
-0.113390831,-0.061908675,-0.382902612,-0.16699308,,0.892801657,0.939968726,,-0.0528304
-0.19258134,-0.063099924,-0.513409869,-0.18016583,,0.824827224,0.938849656,,-0.138237959
-0.048800478,-0.070941284,0.203692349,-0.23921907,,0.95237113,0.931516585,,0.021897497
-0.280068227,-0.067641938,-0.606246263,-0.21820962,,0.755732178,0.934595057,,-0.236674954
-0.288850181,-0.074623754,-0.6141086,-0.25899,,0.74912443,0.928092612,,-0.238903144
-0.1443144,-0.088194791,-0.44321103,-0.3139454,,0.865615556,0.915582512,,-0.05772419
-0.193089816,-0.077531142,-0.514052079,-0.2726997,,0.824407926,0.925398205,,-0.122500374
-0.328843815,-0.07840909,-0.647598257,-0.27657956,,0.719755423,0.92458611,,-0.284583735
0.080536305,-0.094067929,0.516500285,-0.33266932,,1.083868196,0.91022093,,0.160210685
-0.101715923,-0.059475789,-0.35427182,-0.13053036,,0.903286118,0.942258346,,-0.043144943
0.05549345,-0.067765661,0.483095218,-0.21907234,,1.057062093,0.934479433,,0.11596543
-0.063339015,-0.05873946,-0.18258837,-0.1141569,,0.938625212,0.942952414,,-0.004610149
-0.054825461,-0.060488059,0.134374413,-0.1479159,,0.946650361,0.941305009,,0.005646596
-0.235270345,-0.061876397,-0.562542178,-0.16660637,,0.790357152,0.939999066,,-0.189334549
-0.062923651,-0.066713364,-0.178337162,-0.21150523,,0.939015164,0.935463301,,0.003782541
-0.042003853,-0.068451646,0.247972602,-0.22373682,,0.958866086,0.933838614,,0.026101113
-0.132076645,-0.062870796,-0.421387803,-0.17778146,,0.87627383,0.939064797,,-0.071656786
0.049363424,-0.067576133,0.474176174,-0.21774799,,1.050602095,0.934656559,,0.110361036
-0.025834782,-0.058727841,0.315540379,-0.11385894,,0.974496081,0.94296337,,0.032357966
0.025330457,-0.057837604,0.435474002,-0.08367324,,1.025653999,0.943803205,,0.079803515
-0.145182819,-0.05736364,-0.444679783,-0.048181236,,0.864864165,0.94425064,,-0.091790686
-0.393596066,-0.060576109,-0.695442691,-0.14924538,,0.674626506,0.94122213,,-0.395175141
-0.534501171,-0.086826643,-0.781475064,-0.30924845,,0.585961512,0.916836022,,-0.564669357
-0.199425585,-0.183777252,-0.521923099,-0.5020257,,0.819201179,0.832121137,,-0.015771409
0.05102328,-0.082936309,0.476624275,-0.2950465,,1.052347392,0.920409767,,0.125374592
0.047543909,-0.062178369,0.471463222,-0.17015648,,1.048692247,0.939715255,,0.103917038
0.096012355,-0.059042766,0.535155742,-0.12144041,,1.100772664,0.942666454,,0.143632028
-0.156382948,-0.057250606,-0.462810702,0.010579169,,0.855231618,0.944357378,,-0.104212423
0.567493949,-0.060061442,0.854872016,-0.14110774,,1.763841232,0.941706672,,0.466104628
-0.085929893,0.065080052,-0.306090703,0.49641684,,0.917658563,1.067244457,,-0.163008225
-0.066863622,-0.057460464,-0.212618991,-0.059313834,,0.93532275,0.944159218,,-0.009447506
-0.161002411,-0.065855046,-0.469890756,-0.20490581,,0.851290019,0.93626657,,-0.099820919
-0.076446696,-0.067344463,-0.267749495,-0.21610695,,0.926402294,0.934873116,,-0.009143784
0.109823801,-0.068267209,0.55077092,-0.22250187,,1.116081401,0.934010864,,0.163133743
-0.016273165,-0.057445757,0.344761791,-0.057886243,,0.983858528,0.944173104,,0.040336514
0.12817301,-0.058964538,0.570237718,-0.11964589,,1.136749655,0.9427402,,0.170670344
-0.135716227,-0.056614326,-0.428112216,0.086063415,,0.873090357,0.944958445,,-0.082314605
-0.166902652,-0.058903981,-0.478634519,-0.11821884,,0.846281991,0.942797292,,-0.114046265
-0.153985684,-0.065377389,-0.45904954,-0.20104122,,0.857284294,0.936713891,,-0.092652575
-0.174052896,-0.068788338,-0.48882002,-0.22595674,,0.84025245,0.933524251,,-0.111004496
0.135337191,-0.075062178,0.577489127,-0.26115066,,1.144922777,0.927685803,,0.189739411
-0.009598082,-0.057398658,0.362548045,-0.05276048,,0.990447833,0.944217574,,0.046676116
-0.168335596,-0.059508247,-0.480710472,-0.13116229,,0.845070185,0.942227763,,-0.114969834
-0.223565427,-0.067523665,-0.549932374,-0.2173785,,0.799662571,0.9347056,,-0.168875016
-0.086515975,-0.074948082,-0.308161805,-0.2605918,,0.917120898,0.927791655,,-0.01163506
-0.101762581,-0.0670855,-0.354395694,-0.21424258,,0.903243973,0.935115246,,-0.035285342
0.0187618,-0.071797301,0.423607605,-0.2441048,,1.018938908,0.930719533,,0.086579652
0.146132984,-0.062628858,0.588084156,-0.17519236,,1.157350087,0.93929202,,0.188411501
-0.058060439,-0.057144822,-0.093165109,0.047469914,,0.943592916,0.944457281,,-0.000916036
-0.205638849,-0.060956116,-0.529417966,-0.1547283,,0.814127046,0.940864527,,-0.155672855
-0.144840793,-0.066737453,-0.444102475,-0.21168458,,0.865160022,0.935440766,,-0.081234387
-0.185519328,-0.067206586,-0.504319297,-0.21511835,,0.83067278,0.935002023,,-0.125596077
-0.027829578,-0.073636042,0.308715505,-0.25398546,,0.972554097,0.929009753,,0.044773185
-0.226432957,-0.066939656,-0.553074971,-0.21317816,,0.797372799,0.935251636,,-0.172916404
-0.268134138,-0.072407445,-0.595223509,-0.24747133,,0.764805185,0.930151833,,-0.216194466
-0.028256248,-0.084838634,0.30721594,-0.30215794,,0.972139226,0.918660513,,0.055011373
-0.092173878,-0.065148617,-0.32686373,-0.1991365,,0.911946568,0.93692821,,-0.027393756
-0.247622675,-0.066168756,-0.575263531,-0.2073667,,0.780654448,0.9359729,,-0.198959286
-0.220344346,-0.080169528,-0.54635893,-0.28404725,,0.802242501,0.922959865,,-0.150474904
0.059442237,-0.081729162,0.488670598,-0.29034984,,1.061244459,0.921521508,,0.131659534
-0.007700606,-0.059508545,0.367297534,-0.13116807,,0.992328968,0.942227482,,0.050488787
-0.24630129,-0.060106604,-0.573929451,-0.14185977,,0.781686675,0.941664143,,-0.204656767
-0.10422398,-0.070294496,-0.360811415,-0.23539066,,0.901023464,0.932119274,,-0.034511654
-0.131447262,-0.070854856,-0.420202985,-0.23871458,,0.876825516,0.931597098,,-0.062465771
-0.166833772,-0.06737357,-0.478534276,-0.2163145,,0.846340285,0.934845906,,-0.10457451
-0.149538808,-0.075481632,-0.451904713,-0.2631849,,0.86110502,0.927296763,,-0.076868374
-0.177679533,-0.078060888,-0.493827778,-0.27505386,,0.837210679,0.924908109,,-0.104749537
-0.29032392,-0.078757712,-0.61540844,-0.27809042,,0.748021229,0.924263835,,-0.23561177
-0.218935739,-0.088393062,-0.544781439,-0.31461453,,0.803373342,0.915400997,,-0.139446567
-0.172062384,-0.084202915,-0.486027289,-0.29981887,,0.841926649,0.919244708,,-0.091834674
-0.082735345,-0.080254784,-0.294274978,-0.28439903,,0.920594755,0.922881181,,-0.002483641
-0.342288403,-0.076065834,-0.658112616,-0.26596677,,0.710143368,0.926755192,,-0.305025484
-0.252237958,-0.089912222,-0.579875288,-0.31964946,,0.777059808,0.914011411,,-0.176243323
-0.875424686,-0.087724181,-0.935294462,-0.31234568,,0.416685022,0.916013496,,-1.198335549
-0.786995209,-0.314831266,-0.90030583,-0.6362636,,0.455210555,0.729912025,,-0.603460238
-0.74524403,-0.31846253,-0.882797673,-0.6392396,,0.474618465,0.727266328,,-0.532317814
-0.240489399,-0.306323776,-0.567986751,-0.6291801,,0.78624298,0.736148234,,0.063714078
-0.070164924,-0.091957332,-0.234608576,-0.32618672,,0.932240058,0.912144068,,0.021556669
-0.069171137,-0.077752789,-0.228428779,-0.27368963,,0.933166967,0.925193116,,0.008544935
0.22727673,-0.075627915,0.657721343,-0.263887,,1.255177165,0.927161125,,0.261330471
0.332341908,-0.056897144,0.730360551,0.07078344,,1.394229465,0.944691231,,0.322427725
-0.090291563,-0.034768659,-0.320882242,0.28224024,,0.913664756,0.965828826,,-0.057093228
0.09329558,-0.059925852,0.531974798,-0.13880032,,1.097786171,0.941834366,,0.142060275
0.328060857,-0.056864462,0.727675503,0.072894245,,1.388273456,0.944722107,,0.319498545
0.330259322,0.003827801,0.729056837,0.39382085,,1.391328884,1.003835137,,0.278506219
-0.009666472,-0.001686016,0.362374525,0.3815948,,0.990380098,0.998315405,,-0.008012385
-0.158779489,-0.057238433,-0.466510598,0.023727,,0.853184475,0.944368874,,-0.106875362
-0.141535589,-0.057699506,-0.438444575,-0.07650107,,0.868024283,0.943933551,,-0.087450627
-0.117409439,-0.062096187,-0.391829339,-0.16920501,,0.889221037,0.939792487,,-0.05687163
-0.067255905,-0.06611916,-0.215473014,-0.20698154,,0.934955911,0.936019321,,-0.001137391
0.045063908,-0.070775116,0.467714418,-0.23824722,,1.046094712,0.931671387,,0.10938142
-0.18867034,-0.060061211,-0.508415626,-0.14110386,,0.82805944,0.941706889,,-0.137245522
-0.034240143,-0.068162895,0.284434695,-0.22179729,,0.966339417,0.9341083,,0.033353826
-0.103621509,-0.064880974,-0.359262169,-0.19686085,,0.901566468,0.937179006,,-0.039500735
0.115799173,-0.062090864,0.557260175,-0.16914302,,1.122770367,0.939797489,,0.162965539
-0.0405908,-0.057253249,0.255407475,-0.011342168,,0.960221972,0.944354882,,0.016524399
-0.060498717,-0.058285494,-0.148078098,-0.101111054,,0.941294977,0.94338058,,-0.002215674
-0.240859658,-0.061293287,-0.568369061,-0.15928715,,0.785951921,0.940547349,,-0.196698327
-0.065525171,-0.069281942,-0.202252704,-0.22913444,,0.936575472,0.933063573,,0.003749723
-0.320949333,-0.066017231,-0.641261787,-0.2061854,,0.725460007,0.936114734,,-0.290374004
0.044546598,-0.08079328,0.466924828,-0.2866012,,1.045553696,0.922384347,,0.117802988
0.11083372,-0.061160503,0.551878437,-0.15752321,,1.117209122,0.940672247,,0.158015962
-0.065926972,-0.057252268,-0.205475254,-0.007816851,,0.936199231,0.944355809,,-0.008712438
-0.514423347,-0.063183798,-0.770358835,-0.18102306,,0.597845244,0.938770913,,-0.57025739
-0.043878655,-0.10657187,0.237361938,-0.36672562,,0.957070086,0.898910441,,0.060768428
-0.197038231,-0.06187735,-0.518985251,-0.16661781,,0.821159239,0.939998171,,-0.144720934
0.010055154,-0.066248421,0.406774099,-0.20798242,,1.010105877,0.935898338,,0.073465109
-0.171941719,-0.063112743,-0.485856959,-0.18029737,,0.842028246,0.93883762,,-0.114971647
-0.070336402,-0.066732791,-0.235642495,-0.2116499,,0.932080214,0.935445127,,-0.003610112
-0.288870468,-0.070844089,-0.61412653,-0.23865157,,0.749109233,0.931607128,,-0.243619872
