model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MLP3-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",62.2077,0.0622,0.0628376,62.3105,0.8333,9.330122880935669,1.5467,5.5529,2.3565,0.0546,0.9029,0.8296,0.2266,22.66,21.1914,0.2142,0.5446,0.8296,0.9558,0.9213,0.8806
"MLP3-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",56.3346,0.0563,0.06158662,56.4216,0.8013,15.156447067260736,1.5804,6.5289,2.5552,0.0518,1.0152,0.7996,0.2348,23.4811,21.5494,0.2223,0.5564,0.7996,0.9435,0.9008,0.8499
"MLP3-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",58.4297,0.0584,0.07830858,58.5543,0.8382,10.596285967826843,1.5132,5.4323,2.3307,0.048,0.9014,0.8333,0.2218,22.1829,20.1814,0.21,0.5328,0.8333,0.9549,0.9209,0.8794
"MLP3-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.602,0.0566,0.08717394,56.7319,0.8047,11.635172896385193,1.8526,7.0153,2.6486,0.0719,1.2353,0.7847,0.3025,30.2455,26.1724,0.2805,0.6523,0.7847,0.9416,0.9073,0.8543
"MLP3-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.6829,0.0607,0.08243537,60.7952,0.8405,11.421131043434142,1.4771,5.2632,2.2942,0.0526,0.8485,0.8385,0.2093,20.9282,21.8711,0.2012,0.5201,0.8385,0.9573,0.9234,0.884
"MLP3-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.3825,0.0604,0.0897646,60.5139,0.8408,10.652491550445555,1.4576,5.1877,2.2777,0.0473,0.8392,0.8408,0.2018,20.176,19.9387,0.1931,0.5132,0.8408,0.9581,0.9238,0.8851
"MLP3-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",60.4066,0.0604,0.06751251,60.5168,0.8369,10.556868510246277,1.5138,5.4522,2.335,0.0494,0.888,0.8327,0.2214,22.1402,20.3308,0.2095,0.533,0.8327,0.9551,0.9214,0.88
"MLP3-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",61.7331,0.0617,0.08338928,61.8639,0.8323,13.036437849998473,1.4498,5.5377,2.3532,0.0496,0.8006,0.8301,0.2026,20.2591,20.9166,0.1947,0.5105,0.8301,0.9549,0.9187,0.8773
"MLP3-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",57.7652,0.0578,0.0748775,57.8812,0.7932,15.544402923583977,1.5705,6.7397,2.5961,0.0515,0.9111,0.7932,0.22,22.0044,21.1387,0.2095,0.553,0.7932,0.9414,0.8975,0.8449
"MLP3-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",59.2459,0.0592,0.08979917,59.3835,0.8318,10.757001929283142,1.6962,6.0246,2.4545,0.0588,1.1431,0.8151,0.2706,27.0611,23.5285,0.2533,0.5972,0.8151,0.9495,0.9175,0.8712
"MLP3-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",58.1319,0.0581,0.06504369,58.2431,0.821,12.810576477050773,1.5024,5.9181,2.4327,0.0472,0.8306,0.8184,0.2171,21.7094,19.9932,0.2061,0.529,0.8184,0.9503,0.9121,0.8668
"MLP3-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.7017,0.0607,0.06710911,60.7971,0.8247,9.690985279083254,1.7247,6.6454,2.5779,0.0596,1.1389,0.7961,0.2688,26.8781,22.9299,0.2499,0.6073,0.7961,0.9488,0.9196,0.8725
"MLP3-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.9288,0.0609,0.06500387,61.035,0.8399,9.784614758491518,1.629,5.5665,2.3594,0.0584,1.0559,0.8292,0.2579,25.7907,22.9751,0.2422,0.5736,0.8292,0.9543,0.9228,0.8806
"MLP3-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",60.61,0.0606,0.07028961,60.7222,0.8325,10.509763197898865,1.5774,5.6513,2.3772,0.0553,0.9927,0.8266,0.2411,24.1075,21.83,0.2266,0.5554,0.8266,0.9535,0.9189,0.8762
"MLP3-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",64.2942,0.0643,0.06701183,64.4039,0.8457,9.327796440124512,1.5481,5.2314,2.2872,0.0545,0.9248,0.8395,0.2379,23.788,21.7328,0.2245,0.5451,0.8395,0.9574,0.9259,0.8865
"MLP3-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",56.3977,0.0564,0.08063054,56.532,0.8027,14.090948333740226,1.6363,6.6097,2.5709,0.0539,1.0218,0.7972,0.247,24.7031,22.1926,0.2332,0.5761,0.7972,0.9433,0.9032,0.852
"MLP3-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",58.6796,0.0587,0.06714034,58.7891,0.843,9.343326501846313,1.604,5.6303,2.3728,0.0547,1.034,0.8272,0.2531,25.3072,22.3405,0.2371,0.5648,0.8272,0.9558,0.9259,0.885
"MLP3-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.6506,0.0577,0.06852818,57.7505,0.8168,13.629360904693595,1.4823,6.0697,2.4637,0.0439,0.8289,0.8137,0.2087,20.8734,19.1971,0.1988,0.5219,0.8137,0.9493,0.9103,0.8641
"MLP3-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.7058,0.0607,0.0810647,60.822,0.8407,10.010299043655397,1.558,5.244,2.29,0.0552,1.0553,0.8391,0.2383,23.8346,22.0033,0.2247,0.5486,0.8391,0.9555,0.9217,0.8807
"MLP3-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",61.1579,0.0612,0.08271742,61.2797,0.8266,10.294033699035644,1.5646,5.7676,2.4016,0.0512,0.9254,0.823,0.2268,22.6828,21.2488,0.215,0.5509,0.823,0.9544,0.9184,0.8765
"MLP3-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",58.9661,0.059,0.07535052,59.0666,0.8346,10.625545005798338,1.538,5.6939,2.3862,0.0489,0.9027,0.8253,0.2282,22.8237,20.4685,0.2155,0.5415,0.8253,0.9542,0.9209,0.8787
"MLP3-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",62.5566,0.0626,0.08905602,62.6874,0.8425,9.11421392440796,1.5617,5.1542,2.2703,0.0581,1.0868,0.8418,0.2318,23.1792,23.8164,0.2219,0.5499,0.8418,0.959,0.9257,0.8877
"MLP3-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",57.2032,0.0572,0.08594227,57.3328,0.8034,14.70147632598876,1.5344,6.4054,2.5309,0.0486,0.8866,0.8034,0.214,21.4041,20.5306,0.2043,0.5403,0.8034,0.9449,0.9026,0.8529
"MLP3-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",58.3882,0.0584,0.06249738,58.4934,0.8313,10.07339096546173,1.5219,5.4989,2.345,0.0546,0.862,0.8313,0.213,21.3009,21.3546,0.2034,0.5359,0.8313,0.9563,0.9206,0.8804
"MLP3-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.6119,0.0576,0.08572173,57.7426,0.8065,14.149531497955316,1.5593,6.3405,2.518,0.051,0.9564,0.8054,0.2274,22.742,21.1183,0.2159,0.549,0.8054,0.9453,0.9047,0.8552
"MLP3-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.5114,0.0605,0.08486462,60.6443,0.8332,10.728684811592101,1.5702,5.7111,2.3898,0.0514,0.9517,0.8247,0.2352,23.5192,21.1682,0.2221,0.5529,0.8247,0.9534,0.9195,0.8767
"MLP3-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",63.5477,0.0635,0.06379795,63.6531,0.8295,10.201576738357543,1.5997,5.8486,2.4184,0.0547,1.0111,0.8205,0.2415,24.1509,21.8196,0.2271,0.5632,0.8205,0.9541,0.9205,0.8782
"MLP3-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",61.6661,0.0617,0.07933736,61.7906,0.8376,10.697384791374207,1.5124,5.4417,2.3328,0.0491,0.8919,0.833,0.223,22.2967,20.5098,0.2113,0.5325,0.833,0.9561,0.9224,0.8819
"MLP3-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",64.7123,0.0647,0.07919216,64.8383,0.8487,8.856681947708129,1.4906,4.9485,2.2245,0.0515,0.8923,0.8481,0.2223,22.2313,21.2125,0.2105,0.5248,0.8481,0.9599,0.9274,0.8902
"MLP3-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",58.3458,0.0583,0.06998467,58.4571,0.8079,13.906865682601921,1.5555,6.3158,2.5131,0.0501,0.8966,0.8062,0.2241,22.4116,20.8496,0.2127,0.5477,0.8062,0.9467,0.9071,0.8588
"MLP3-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",60.0069,0.06,0.08321261,60.1206,0.8439,10.250022869110106,1.5125,5.3414,2.3111,0.0468,0.9348,0.8361,0.2263,22.6273,20.2717,0.2143,0.5325,0.8361,0.9561,0.9244,0.8838
"MLP3-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.425,0.0574,0.08582497,57.5496,0.8109,12.564845423698424,1.7046,6.4699,2.5436,0.0615,1.0878,0.8015,0.2692,26.9214,23.8528,0.2523,0.6002,0.8015,0.9445,0.9086,0.8582
"MLP3-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",62.1597,0.0622,0.07778215,62.2826,0.8328,10.509419159889221,1.594,5.7054,2.3886,0.0535,0.9759,0.8249,0.2409,24.0898,21.8541,0.228,0.5612,0.8249,0.953,0.9188,0.8756
"MLP3-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",61.944,0.0619,0.08569026,62.064,0.8338,9.865197758674622,1.5447,5.5938,2.3651,0.049,0.9026,0.8283,0.2239,22.3903,20.6731,0.2125,0.5439,0.8283,0.9556,0.9216,0.8807
"MLP3-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",60.4891,0.0605,0.08239174,60.6126,0.8364,11.310187153816223,1.4299,5.3498,2.313,0.0427,0.7564,0.8358,0.1941,19.414,18.5646,0.1857,0.5035,0.8358,0.9559,0.9208,0.8802
"MLP3-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",63.6137,0.0636,0.07773852,63.7311,0.8602,8.743171300888054,1.4365,4.565,2.1366,0.048,0.9696,0.8599,0.2205,22.0517,20.6742,0.2087,0.5058,0.8599,0.962,0.9319,0.8965
