model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MLP1-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",56.7502,0.0568,0.05321574,56.8577,0.825,12.466020741462707,1.5526,5.8605,2.4208,0.0484,0.899,0.8202,0.2261,22.6095,20.6156,0.2141,0.5467,0.8202,0.9507,0.9131,0.8681
"MLP1-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.2292,0.0562,0.0568049,56.345,0.8039,14.601424493789665,1.4745,6.4018,2.5302,0.047,0.6648,0.8035,0.1948,19.4837,18.5752,0.1854,0.5192,0.8035,0.9449,0.9028,0.8531
"MLP1-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",59.7167,0.0597,0.05175352,59.8091,0.825,13.858426480293273,1.3807,5.7686,2.4018,0.0413,0.6222,0.823,0.1725,17.25,17.796,0.1667,0.4862,0.823,0.9529,0.9158,0.8727
"MLP1-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",58.9708,0.059,0.62438178,59.6371,0.8228,14.363596086502074,1.3392,5.8029,2.4089,0.0382,0.5995,0.8219,0.1642,16.4169,16.6559,0.1586,0.4715,0.8219,0.9524,0.9141,0.8706
"MLP1-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",60.5833,0.0606,0.06341839,60.6902,0.8293,12.041880455017088,1.4339,5.5846,2.3632,0.0477,0.7271,0.8286,0.1903,19.0319,19.2274,0.1821,0.5049,0.8286,0.9533,0.9159,0.8731
"MLP1-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",63.28,0.0633,0.05423307,63.3587,0.8177,13.532983961105346,1.5897,5.9924,2.4479,0.0553,0.9384,0.8161,0.2413,24.1321,21.6999,0.2245,0.5597,0.8161,0.9467,0.9082,0.8598
"MLP1-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",56.1964,0.0562,0.04736662,56.2875,0.8212,13.719665722846985,1.3741,5.8255,2.4136,0.0397,0.604,0.8212,0.1805,18.0467,17.1622,0.1721,0.4838,0.8212,0.9492,0.9098,0.8636
"MLP1-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",57.8215,0.0578,0.04430389,57.8917,0.817,14.859881143569945,1.4165,6.1553,2.481,0.045,0.6148,0.8111,0.1765,17.6531,18.7148,0.1707,0.4988,0.8111,0.949,0.9109,0.8644
"MLP1-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.1089,0.0561,0.04783607,56.1802,0.8179,13.336324625015259,1.4502,5.9559,2.4405,0.0462,0.6759,0.8172,0.1947,19.4678,18.5531,0.1858,0.5106,0.8172,0.9491,0.9097,0.8634
"MLP1-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.0498,0.06,0.05139041,60.1451,0.8239,12.60743803024292,1.4919,5.741,2.396,0.0482,0.8291,0.8238,0.2076,20.7596,19.8717,0.1972,0.5253,0.8238,0.9505,0.9118,0.8667
"MLP1-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.7973,0.0608,0.03855228,60.8791,0.8325,12.147606124877928,1.4663,5.4933,2.3438,0.0455,0.7682,0.8314,0.2044,20.4356,19.4066,0.1949,0.5163,0.8314,0.954,0.9169,0.8747
"MLP1-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",58.7297,0.0587,0.05494642,58.8334,0.8401,12.4015491771698,1.3549,5.2131,2.2832,0.0397,0.6409,0.84,0.1768,17.6789,17.4955,0.1702,0.477,0.84,0.9566,0.9218,0.8818
"MLP1-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",60.6547,0.0607,0.0433042,60.7419,0.8208,13.15700527667999,1.4874,5.8661,2.422,0.0505,0.764,0.82,0.2011,20.1143,20.1129,0.1917,0.5237,0.82,0.9499,0.9097,0.8641
"MLP1-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",55.2288,0.0552,0.04761267,55.3241,0.7999,15.175698318481437,1.5092,6.5789,2.5649,0.0446,0.686,0.7981,0.201,20.0996,18.6359,0.1909,0.5314,0.7981,0.9433,0.9006,0.8495
"MLP1-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",57.4076,0.0574,0.05459499,57.5047,0.8312,12.615527572631835,1.4511,5.6187,2.3704,0.052,0.7313,0.8276,0.1939,19.3916,20.1683,0.1857,0.5109,0.8276,0.9518,0.9155,0.8714
"MLP1-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.9497,0.0569,0.06571245,57.0604,0.812,14.360127811431884,1.4015,6.1268,2.4752,0.0412,0.5709,0.812,0.1794,17.9444,17.2939,0.1716,0.4935,0.812,0.9468,0.9062,0.858
"MLP1-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",61.0186,0.061,0.05538321,61.1187,0.8298,13.183051743507384,1.4347,5.5584,2.3576,0.0462,0.7087,0.8294,0.1921,19.2116,19.0207,0.1842,0.5052,0.8294,0.9511,0.916,0.8712
"MLP1-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",61.3418,0.0613,0.05135465,61.4356,0.8293,11.79745376586914,1.4733,5.6208,2.3708,0.0449,0.7559,0.8275,0.2035,20.3543,19.2365,0.1944,0.5187,0.8275,0.9536,0.9175,0.8749
"MLP1-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",59.2475,0.0592,0.05111647,59.3266,0.8309,12.7311550283432,1.4129,5.5092,2.3472,0.0441,0.6666,0.8309,0.1906,19.0636,18.464,0.1824,0.4975,0.8309,0.9526,0.9165,0.8731
"MLP1-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",61.86,0.0619,0.05763745,61.9566,0.8369,12.73072172641754,1.4347,5.3159,2.3056,0.0447,0.759,0.8369,0.202,20.1982,19.16,0.1917,0.5052,0.8369,0.9538,0.918,0.8756
"MLP1-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",55.6977,0.0557,0.049227,55.7902,0.8177,13.466800575256347,1.4538,5.9847,2.4464,0.0442,0.7046,0.8163,0.1958,19.5849,18.3448,0.1863,0.5119,0.8163,0.9489,0.9107,0.8642
"MLP1-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",58.0324,0.058,0.05320692,58.1308,0.8138,12.939469113349913,1.6428,6.2775,2.5055,0.0559,0.9996,0.8074,0.2436,24.3567,21.9893,0.2297,0.5784,0.8074,0.9458,0.9083,0.8591
"MLP1-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.1858,0.0562,0.03570962,56.2598,0.8279,12.70532172203064,1.4393,5.6726,2.3817,0.0427,0.7194,0.8259,0.1983,19.8282,18.4689,0.1892,0.5068,0.8259,0.9518,0.9144,0.8703
"MLP1-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",59.6583,0.0597,0.05666471,59.7373,0.8273,12.879415884017943,1.4835,5.6515,2.3773,0.0483,0.7914,0.8266,0.2082,20.8155,19.8041,0.1978,0.5224,0.8266,0.9521,0.9141,0.8703
"MLP1-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.1769,0.0602,0.06051254,60.2776,0.8224,12.74974609851837,1.5524,5.8709,2.423,0.0512,0.9157,0.8198,0.2265,22.6537,20.9307,0.2141,0.5466,0.8198,0.95,0.9116,0.866
"MLP1-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",59.3594,0.0594,0.06909823,59.4693,0.831,11.376925649642944,1.5088,5.5676,2.3596,0.0503,0.8449,0.8291,0.2142,21.4219,20.3363,0.2039,0.5313,0.8291,0.9537,0.9173,0.8748
"MLP1-run_5-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",62.9639,0.063,0.07476711,63.0895,0.8344,12.198812928199766,1.5794,5.7015,2.3878,0.0499,0.9583,0.825,0.2404,24.0382,21.2453,0.2266,0.5561,0.825,0.9516,0.9185,0.874
"MLP1-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",55.7882,0.0558,0.05305052,55.888,0.8073,15.139726819992056,1.4184,6.3132,2.5126,0.0392,0.6113,0.8063,0.1832,18.3239,17.0585,0.1749,0.4994,0.8063,0.9453,0.9037,0.8543
"MLP1-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",59.5726,0.0596,0.05363941,59.6715,0.8286,12.76925305366516,1.4012,5.5886,2.364,0.0426,0.6538,0.8285,0.1845,18.4461,18.0602,0.1771,0.4934,0.8285,0.9511,0.9155,0.8707
"MLP1-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.2542,0.0573,0.09233642,57.3859,0.8142,13.832898859977721,1.409,6.0574,2.4612,0.0419,0.6261,0.8141,0.1838,18.3782,17.6121,0.1756,0.4961,0.8141,0.9482,0.907,0.86
"MLP1-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.3696,0.0604,0.04606462,60.4614,0.8215,11.547458782196044,1.8638,6.7028,2.589,0.071,1.3317,0.7943,0.3139,31.3936,26.3582,0.2886,0.6562,0.7943,0.9437,0.9113,0.86
"MLP1-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.4195,0.0604,0.07879519,60.5395,0.8249,12.340336217880248,1.4556,5.7064,2.3888,0.0446,0.7416,0.8249,0.1945,19.4529,18.9517,0.1861,0.5125,0.8249,0.9522,0.9142,0.8705
"MLP1-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",59.8332,0.0598,0.08930802,59.9671,0.8303,11.873739080429077,1.4222,5.5356,2.3528,0.0468,0.7058,0.8301,0.1874,18.7373,18.7949,0.1796,0.5008,0.8301,0.9537,0.917,0.8745
"MLP1-run_6-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",62.3689,0.0624,0.06336665,62.4791,0.8228,14.505761890411376,1.3931,5.9025,2.4295,0.0424,0.6661,0.8189,0.1733,17.3315,18.197,0.1677,0.4905,0.8189,0.9515,0.9136,0.8693
"MLP1-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",56.3682,0.0564,0.06273222,56.476,0.8079,14.052102212905883,1.4927,6.3437,2.5187,0.0444,0.7415,0.8053,0.205,20.4965,18.7725,0.1944,0.5256,0.8053,0.9452,0.9045,0.8549
"MLP1-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",57.3111,0.0573,0.06648684,57.4189,0.8262,12.775608458518981,1.4624,5.6865,2.3846,0.0443,0.755,0.8255,0.1998,19.9793,19.0224,0.191,0.5149,0.8255,0.9513,0.9139,0.8694
"MLP1-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",55.7352,0.0557,0.05141497,55.8225,0.81,13.697952785491935,1.4553,6.221,2.4942,0.0432,0.6895,0.8091,0.1925,19.2512,18.1074,0.1833,0.5124,0.8091,0.9471,0.9057,0.8578
"MLP1-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",59.8196,0.0598,0.05905962,59.92,0.8216,12.974790658950804,1.5302,5.8835,2.4256,0.0498,0.7865,0.8195,0.22,22.0003,20.2515,0.2082,0.5388,0.8195,0.9494,0.9119,0.8658
"MLP1-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",58.4857,0.0585,0.04054403,58.5669,0.8339,12.380006589889526,1.5026,5.4798,2.3409,0.0481,0.8574,0.8318,0.2195,21.9533,20.4332,0.2085,0.5291,0.8318,0.9532,0.9172,0.8743
"MLP1-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",57.9956,0.058,0.10694885,58.1496,0.8295,12.048268404006956,1.4537,5.5605,2.3581,0.0458,0.7429,0.8294,0.2016,20.163,19.2447,0.192,0.5118,0.8294,0.9527,0.9155,0.8722
"MLP1-run_7-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",61.6832,0.0617,0.0809679,61.8101,0.8325,12.140403642654418,1.4668,5.4648,2.3377,0.0479,0.8352,0.8323,0.2038,20.3835,19.7557,0.1938,0.5165,0.8323,0.9524,0.9165,0.8729
"MLP1-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",56.7696,0.0568,0.09568906,56.9107,0.8167,13.373151569366454,1.4127,6.007,2.4509,0.0396,0.6414,0.8157,0.186,18.601,17.4175,0.1775,0.4974,0.8157,0.9492,0.9088,0.8626
"MLP1-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",60.0787,0.0601,0.09736872,60.2167,0.8125,14.079933729171751,1.546,6.3467,2.5193,0.0592,0.8225,0.8052,0.2056,20.5608,21.5855,0.197,0.5444,0.8052,0.9441,0.9066,0.8559
"MLP1-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.9772,0.058,0.09698749,58.1038,0.8139,14.305145888328552,1.395,6.1061,2.4711,0.046,0.6206,0.8126,0.1786,17.8621,17.9289,0.1712,0.4912,0.8126,0.9474,0.907,0.8593
"MLP1-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",61.4178,0.0614,0.07223582,61.5216,0.8336,12.281942739486693,1.4542,5.4484,2.3342,0.0525,0.7209,0.8328,0.1995,19.9527,20.1304,0.1905,0.512,0.8328,0.9537,0.9174,0.8749
"MLP1-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",59.7236,0.0597,0.06135678,59.831,0.8257,13.597250261306762,1.4559,5.695,2.3864,0.0452,0.7697,0.8252,0.2015,20.1536,18.95,0.1921,0.5126,0.8252,0.9501,0.9136,0.868
"MLP1-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",60.0464,0.06,0.07585073,60.1663,0.8204,14.477131419181823,1.3831,5.8902,2.427,0.0416,0.6374,0.8192,0.1741,17.4076,17.5499,0.1677,0.487,0.8192,0.9508,0.9118,0.8669
"MLP1-run_8-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",62.3287,0.0623,0.07201529,62.4391,0.8204,13.371327009201048,1.4802,5.8929,2.4275,0.0482,0.7791,0.8192,0.1964,19.6428,19.6465,0.1877,0.5212,0.8192,0.949,0.9099,0.8635
"MLP1-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",55.6895,0.0557,0.06182814,55.7949,0.8045,14.651285319328307,1.4217,6.3705,2.524,0.0417,0.6115,0.8045,0.1815,18.1521,17.354,0.1731,0.5006,0.8045,0.9445,0.9022,0.8521
"MLP1-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",58.4874,0.0585,0.07122946,58.6063,0.8129,12.995210709571838,1.7176,6.5083,2.5511,0.0591,1.076,0.8003,0.2643,26.4314,23.2699,0.2481,0.6048,0.8003,0.9441,0.9076,0.8569
"MLP1-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.6585,0.0567,0.07269359,56.7782,0.8177,12.383140354156494,1.564,6.0222,2.454,0.0638,0.8361,0.8152,0.2252,22.5203,21.3446,0.213,0.5507,0.8152,0.9488,0.9116,0.8649
"MLP1-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.194,0.0602,0.09917855,60.3165,0.8298,12.02962526321411,1.5724,5.7778,2.4037,0.0503,0.9274,0.8227,0.2353,23.5325,21.3068,0.2226,0.5537,0.8227,0.9519,0.9159,0.8718
"MLP1-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",59.0459,0.059,0.04326749,59.1377,0.828,12.533115592002867,1.612,5.7841,2.405,0.054,1.0097,0.8225,0.2506,25.0614,22.2965,0.2352,0.5676,0.8225,0.949,0.9147,0.8681
"MLP1-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",58.7227,0.0587,0.05304742,58.8224,0.8298,12.077119245529174,1.455,5.5569,2.3573,0.0449,0.7295,0.8295,0.1974,19.7371,19.0718,0.1888,0.5123,0.8295,0.9531,0.9161,0.8731
"MLP1-run_9-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",61.9171,0.0619,0.06759953,62.0256,0.8334,13.041271820068358,1.3983,5.4593,2.3365,0.0423,0.7146,0.8325,0.1821,18.2078,18.2244,0.1749,0.4923,0.8325,0.9528,0.9162,0.873
